t,f,v1,v2,v3,v4,v5
8540,1.01E-06,1.490952028,1.450233856,0.040240334,0.000473126,4.71E-06
8545,6.88E-07,1.491315778,1.4505436,0.040293146,0.00047352,5.51E-06
8550,1.14E-06,1.491192973,1.450439696,0.040275392,0.000473388,4.50E-06
8555,1.35E-06,1.491192367,1.450439431,0.040275347,0.000473387,4.20E-06
8560,7.40E-07,1.491601875,1.450787671,0.040334999,0.000473831,5.37E-06
8565,5.83E-07,1.491951288,1.451084892,0.040386252,0.000474209,5.94E-06
8570,1.35E-06,1.491593655,1.450781642,0.040333962,0.000473823,4.23E-06
8575,1.05E-06,1.491790829,1.450949276,0.040362827,0.000474036,4.69E-06
8580,6.66E-07,1.492175837,1.451276316,0.040419426,0.000474453,5.64E-06
8585,5.86E-07,1.492465476,1.451522473,0.040462278,0.000474766,5.96E-06
8590,1.64E-06,1.491971789,1.451104058,0.040389567,0.000474233,3.93E-06
8595,8.83E-07,1.492339726,1.45141628,0.040443765,0.000474631,5.05E-06
8600,1.02E-06,1.492433655,1.451496415,0.040457731,0.000474732,4.78E-06
8605,1.07E-06,1.492522841,1.45157234,0.040470985,0.000474829,4.69E-06
8610,6.37E-07,1.492930969,1.451918273,0.04053163,0.000475269,5.80E-06
8615,1.07E-06,1.492806245,1.451813237,0.040513171,0.000475135,4.70E-06
8620,4.51E-07,1.493380515,1.452299173,0.040598898,0.000475753,6.69E-06
8625,1.37E-06,1.492922241,1.45191216,0.040530555,0.000475261,4.27E-06
8630,4.70E-07,1.493545586,1.45243929,0.040623772,0.000475931,6.59E-06
8635,8.33E-07,1.493488933,1.452392382,0.040615437,0.000475871,5.24E-06
8640,1.01E-06,1.49344435,1.452354894,0.040608781,0.000475824,4.85E-06
8645,1.24E-06,1.493423369,1.452337415,0.04060568,0.000475801,4.47E-06
8650,5.86E-07,1.493929943,1.452765564,0.040681966,0.000476345,6.07E-06
8655,8.81E-07,1.493916045,1.452754564,0.040679998,0.000476331,5.15E-06
8660,1.33E-06,1.49376318,1.452625681,0.04065697,0.000476167,4.36E-06
8665,6.96E-07,1.49419739,1.452992424,0.040722652,0.000476633,5.68E-06
8670,1.63E-06,1.493907485,1.452748264,0.040678871,0.000476323,4.03E-06
8675,3.49E-07,1.494729221,1.453440863,0.040803616,0.000477202,7.54E-06
8680,1.40E-06,1.49425635,1.453043517,0.04073184,0.000476698,4.30E-06
8685,1.29E-06,1.494367025,1.453137067,0.040748688,0.000476816,4.45E-06
8690,8.80E-07,1.494685894,1.453406201,0.040797332,0.000477158,5.20E-06
8695,6.68E-07,1.495021694,1.453689523,0.04084882,0.000477517,5.83E-06
8700,1.47E-06,1.49470545,1.453423558,0.040800478,0.00047718,4.23E-06
8705,6.78E-07,1.495189074,1.453830941,0.040874627,0.000477696,5.81E-06
8710,6.33E-07,1.495472979,1.454070482,0.040918503,0.000477999,5.99E-06
8715,7.97E-07,1.495487512,1.454083191,0.040920837,0.000478015,5.47E-06
8720,4.19E-07,1.496004757,1.454518046,0.041001033,0.000478566,7.11E-06
8725,1.57E-06,1.495318582,1.453941699,0.040894889,0.000477836,4.16E-06
8730,1.02E-06,1.495593837,1.454173347,0.040937408,0.00047813,4.95E-06
8735,1.14E-06,1.49568693,1.45425205,0.040951897,0.000478229,4.75E-06
8740,6.78E-07,1.496100633,1.454599886,0.041016201,0.000478669,5.88E-06
8745,1.45E-06,1.495831604,1.454374432,0.040974472,0.000478384,4.32E-06
8750,1.36E-06,1.495955729,1.454478971,0.040993799,0.000478516,4.44E-06
8755,7.56E-07,1.496386035,1.454840484,0.041060933,0.000478974,5.64E-06
8760,1.38E-06,1.496229605,1.454709761,0.041036603,0.000478808,4.43E-06
8765,1.40E-06,1.496322084,1.454787669,0.041051096,0.000478907,4.41E-06
8770,4.91E-07,1.496985822,1.455344199,0.041155257,0.00047961,6.76E-06
8775,1.60E-06,1.496545926,1.45497631,0.041086278,0.000479145,4.19E-06
8780,1.48E-06,1.496670195,1.455080768,0.041105814,0.000479277,4.33E-06
8785,1.64E-06,1.496750998,1.455148896,0.041118577,0.000479364,4.16E-06
8790,6.64E-07,1.497314865,1.45562135,0.041207543,0.00047996,6.01E-06
8795,1.38E-06,1.49712047,1.455459295,0.041176937,0.000479756,4.48E-06
8800,1.66E-06,1.497131508,1.455468841,0.041178737,0.000479768,4.16E-06
8805,8.39E-07,1.497578433,1.455843119,0.04124958,0.00048024,5.49E-06
8810,4.18E-07,1.498203991,1.456366324,0.041349455,0.0004809,7.31E-06
8815,4.00E-07,1.498609565,1.456705945,0.041414813,0.000481328,7.48E-06
8820,7.27E-07,1.498354302,1.456493491,0.041373879,0.00048106,5.87E-06
8825,9.41E-07,1.498175121,1.456343825,0.04134514,0.000480872,5.28E-06
8830,1.32E-06,1.498034967,1.456226891,0.041322742,0.000480724,4.61E-06
8835,9.34E-07,1.498320868,1.456465947,0.041368584,0.000481026,5.31E-06
8840,8.99E-07,1.498505162,1.456620255,0.041398283,0.00048122,5.40E-06
8845,1.65E-06,1.498299781,1.456449183,0.041365362,0.000481004,4.23E-06
8850,1.54E-06,1.498436833,1.456563905,0.041387428,0.000481149,4.35E-06
8855,1.46E-06,1.49859076,1.456692731,0.041412262,0.000481311,4.46E-06
8860,1.12E-06,1.49885381,1.456912485,0.041454764,0.000481588,4.97E-06
8865,1.04E-06,1.499044017,1.457071476,0.041485622,0.000481788,5.13E-06
8870,1.12E-06,1.499139831,1.457151727,0.041501232,0.000481889,4.98E-06
8875,6.95E-07,1.499548286,1.457492186,0.041567716,0.000482317,6.07E-06
8880,1.57E-06,1.499238449,1.457234698,0.041517396,0.000481993,4.36E-06
8885,1.50E-06,1.499357979,1.457334536,0.041536878,0.000482119,4.45E-06
8890,1.62E-06,1.499455069,1.457415767,0.041552757,0.000482221,4.32E-06
8895,6.27E-07,1.500061504,1.457920365,0.041651924,0.000482855,6.36E-06
8900,4.48E-07,1.500581162,1.458352801,0.041737642,0.000483397,7.32E-06
8905,3.20E-07,1.501139586,1.458816802,0.04183037,0.000483979,8.43E-06
8910,1.34E-06,1.500191277,1.458029996,0.041673591,0.000482992,4.70E-06
8915,1.13E-06,1.500309139,1.458127987,0.041692994,0.000483115,5.04E-06
8920,1.01E-06,1.500501186,1.458287865,0.041724727,0.000483316,5.28E-06
8925,1.43E-06,1.500448923,1.458244877,0.041716186,0.000483262,4.60E-06
8930,9.40E-07,1.500785307,1.458524392,0.041771843,0.000483613,5.46E-06
8935,1.16E-06,1.500830343,1.45856226,0.041779404,0.00048366,5.02E-06
8940,9.86E-07,1.501045334,1.458740926,0.041815153,0.000483884,5.37E-06
8945,1.41E-06,1.500984555,1.458690945,0.041805141,0.000483821,4.65E-06
8950,1.25E-06,1.501161179,1.458837716,0.041834568,0.000484005,4.89E-06
8955,3.03E-07,1.502063427,1.459584306,0.041985466,0.000484939,8.72E-06
8960,5.79E-07,1.502161415,1.459667273,0.042002359,0.000485043,6.74E-06
8965,8.39E-07,1.501969338,1.459508621,0.041970076,0.000484844,5.80E-06
8970,1.19E-06,1.50178239,1.459354003,0.041938701,0.000484651,5.03E-06
8975,1.40E-06,1.501781531,1.459353561,0.041938612,0.000484651,4.71E-06
8980,1.55E-06,1.501854357,1.459414199,0.041950906,0.000484726,4.53E-06
8985,9.29E-07,1.50224681,1.459739092,0.042017003,0.000485132,5.58E-06
8990,1.19E-06,1.502282987,1.45976954,0.042023217,0.00048517,5.06E-06
8995,3.07E-07,1.50316899,1.460500671,0.042173447,0.000486083,8.79E-06
9000,1.55E-06,1.502452392,1.459910463,0.042052022,0.000485346,4.56E-06
9005,4.79E-07,1.503170953,1.46050348,0.042174027,0.000486086,7.36E-06
9010,6.42E-07,1.503343276,1.460646754,0.042203696,0.000486265,6.56E-06
9015,2.82E-07,1.504076501,1.461250703,0.042329583,0.000487016,9.20E-06
9020,1.57E-06,1.503010508,1.460372951,0.042147062,0.000485923,4.57E-06
9025,4.88E-07,1.503713614,1.46095238,0.042267234,0.000486645,7.35E-06
9030,1.37E-06,1.503319755,1.460628716,0.042199956,0.000486242,4.84E-06
9035,1.33E-06,1.503422401,1.460713581,0.04221756,0.000486348,4.91E-06
9040,9.25E-07,1.503757749,1.460990231,0.042275127,0.000486692,5.70E-06
9045,1.46E-06,1.503657976,1.460908547,0.0422581,0.000486591,4.74E-06
9050,1.26E-06,1.503850508,1.46106744,0.042291243,0.000486788,5.04E-06
9055,1.45E-06,1.503920509,1.461125503,0.042303377,0.00048686,4.77E-06
9060,6.68E-07,1.504483392,1.461588774,0.042400632,0.000487436,6.55E-06
9065,9.84E-07,1.504478216,1.46158528,0.042399895,0.000487432,5.61E-06
9070,7.36E-07,1.504784955,1.461837678,0.042453209,0.000487745,6.32E-06
9075,3.49E-07,1.505487298,1.46241435,0.042575893,0.00048846,8.60E-06
9080,5.86E-07,1.505486305,1.462414857,0.042576,0.000488461,6.99E-06
9085,1.32E-06,1.504881157,1.461918064,0.042470237,0.000487845,5.01E-06
9090,1.37E-06,1.504920218,1.461950318,0.042477076,0.000487885,4.94E-06
9095,6.30E-07,1.505498665,1.462425193,0.042578211,0.000488473,6.79E-06
9100,9.42E-07,1.505487522,1.462416855,0.042576427,0.000488463,5.78E-06
9105,7.53E-07,1.50575305,1.462634852,0.042623124,0.000488733,6.34E-06
9110,8.59E-07,1.505829615,1.462698082,0.042636702,0.000488811,6.02E-06
9115,1.23E-06,1.505709455,1.462599922,0.04261563,0.00048869,5.21E-06
9120,1.57E-06,1.505682614,1.462578247,0.042610982,0.000488663,4.72E-06
9125,6.65E-07,1.506282869,1.463070028,0.042716865,0.000489271,6.71E-06
9130,4.76E-07,1.506812503,1.463503951,0.042811027,0.000489806,7.72E-06
9135,8.28E-07,1.506646815,1.463369275,0.042781728,0.00048964,6.17E-06
9140,1.48E-06,1.506304184,1.463089041,0.042720976,0.000489294,4.87E-06
9145,3.28E-07,1.507244869,1.463857388,0.042888236,0.000490242,9.00E-06
9150,8.03E-07,1.507099494,1.463740469,0.042862644,0.000490098,6.28E-06
9155,1.30E-06,1.50681205,1.463505675,0.042811403,0.000489809,5.16E-06
9160,5.40E-07,1.507448111,1.46402521,0.042925058,0.000490449,7.39E-06
9165,1.11E-06,1.507213867,1.463834835,0.042883295,0.000490214,5.52E-06
9170,1.17E-06,1.507269862,1.4638808,0.042893366,0.000490271,5.42E-06
9175,8.66E-07,1.507587341,1.464140257,0.04295036,0.00049059,6.13E-06
9180,9.38E-07,1.507713888,1.464244002,0.042973219,0.000490718,5.95E-06
9185,1.22E-06,1.507678725,1.464215706,0.04296698,0.000490683,5.36E-06
9190,9.58E-07,1.507947262,1.464434989,0.043015404,0.000490953,5.92E-06
9195,1.07E-06,1.508039428,1.464510584,0.043032138,0.000491046,5.66E-06
9200,1.63E-06,1.507929753,1.464421594,0.043012441,0.000490936,4.78E-06
9205,1.36E-06,1.508146454,1.464598519,0.043051631,0.000491154,5.15E-06
9210,4.67E-07,1.508929859,1.465236116,0.043193822,0.000491936,7.99E-06
9215,7.72E-07,1.50895028,1.465253966,0.043197824,0.000491958,6.53E-06
9220,1.39E-06,1.508624585,1.464989224,0.043138584,0.000491633,5.14E-06
9225,4.07E-07,1.50946212,1.465669774,0.043291391,0.000492467,8.49E-06
9230,8.64E-07,1.509312714,1.465549797,0.043264327,0.00049232,6.27E-06
9235,1.04E-06,1.509248444,1.46549777,0.043252608,0.000492256,5.81E-06
9240,9.70E-07,1.509408157,1.465627826,0.043281922,0.000492415,5.99E-06
9245,1.32E-06,1.509353917,1.465584181,0.043272078,0.000492362,5.30E-06
9250,1.54E-06,1.509393807,1.465616955,0.04327947,0.000492402,4.98E-06
9255,3.38E-07,1.510379884,1.466416278,0.04346098,0.000493378,9.25E-06
9260,1.40E-06,1.509803574,1.465950617,0.043354949,0.00049281,5.20E-06
9265,1.06E-06,1.510048423,1.466149425,0.043400119,0.000493053,5.83E-06
9270,6.09E-07,1.510587106,1.4665863,0.043499893,0.000493585,7.33E-06
9275,8.95E-07,1.510558548,1.466563941,0.04349477,0.000493558,6.28E-06
9280,9.14E-07,1.510651666,1.466639656,0.043512127,0.00049365,6.23E-06
9285,1.63E-06,1.510407965,1.466442619,0.043467001,0.00049341,4.93E-06
9290,1.37E-06,1.510619294,1.466614107,0.043506268,0.000493619,5.30E-06
9295,1.59E-06,1.510693462,1.466674623,0.043520151,0.000493693,5.00E-06
9300,5.19E-07,1.511483022,1.467313185,0.043667471,0.00049447,7.90E-06
9305,6.14E-07,1.511762106,1.467539829,0.043720124,0.000494745,7.41E-06
9310,9.01E-07,1.511621715,1.467426897,0.043693864,0.000494608,6.35E-06
9315,5.33E-07,1.512113732,1.467824286,0.043786479,0.000495089,7.88E-06
9320,1.44E-06,1.511551247,1.467370655,0.043680804,0.000494539,5.25E-06
9325,4.67E-07,1.512342859,1.4680094,0.043829822,0.000495314,8.32E-06
9330,1.67E-06,1.511751039,1.467532836,0.043718497,0.000494736,4.97E-06
9335,1.14E-06,1.512063545,1.467785325,0.043777373,0.000495042,5.81E-06
9340,1.60E-06,1.512037477,1.467764812,0.04377258,0.000495017,5.07E-06
9345,1.42E-06,1.512239767,1.46792838,0.043810836,0.000495216,5.33E-06
9350,7.50E-07,1.512783565,1.468366982,0.04391391,0.000495746,6.93E-06
9355,5.65E-07,1.513263497,1.468754016,0.044005461,0.000496214,7.81E-06
9360,5.17E-07,1.513618819,1.469040538,0.044073597,0.000496559,8.12E-06
9365,4.32E-07,1.514019134,1.469362815,0.044150603,0.000496947,8.77E-06
9370,1.12E-06,1.513310318,1.468793331,0.044014792,0.000496261,5.93E-06
9375,1.45E-06,1.513166057,1.468677316,0.043987273,0.000496121,5.35E-06
9380,5.53E-07,1.513895829,1.469264093,0.044126973,0.000496828,7.94E-06
9385,3.61E-07,1.514608062,1.469836543,0.044264505,0.000497516,9.50E-06
9390,7.53E-07,1.514322192,1.469608363,0.044209536,0.000497242,7.05E-06
9395,5.02E-07,1.514715747,1.469924136,0.044285657,0.000497621,8.33E-06
9400,9.01E-07,1.514398903,1.469670528,0.044224492,0.000497317,6.57E-06
9405,1.15E-06,1.514262007,1.469560776,0.044198097,0.000497185,5.95E-06
9410,8.75E-07,1.514564566,1.469803821,0.044256609,0.000497477,6.66E-06
9415,5.27E-07,1.515139378,1.470264912,0.044368224,0.00049803,8.21E-06
9420,1.60E-06,1.514516922,1.469766618,0.044247638,0.000497432,5.23E-06
9425,1.18E-06,1.51479344,1.469988577,0.044301236,0.000497699,5.93E-06
9430,3.60E-07,1.51574224,1.470747983,0.044486016,0.000498608,9.63E-06
9435,1.04E-06,1.515334493,1.470423268,0.04440674,0.000498219,6.26E-06
9440,1.06E-06,1.515382474,1.470461846,0.044416138,0.000498265,6.22E-06
9445,6.20E-07,1.51591502,1.470888124,0.044520352,0.000498775,7.77E-06
9450,6.67E-07,1.516140099,1.471068809,0.044564731,0.000498991,7.57E-06
9455,1.52E-06,1.515630314,1.470661532,0.044464871,0.000498504,5.41E-06
9460,3.76E-07,1.516611954,1.47144533,0.044657605,0.000499439,9.58E-06
9465,1.62E-06,1.515911511,1.470887298,0.044520149,0.000498774,5.29E-06
9470,8.87E-07,1.516380489,1.471262143,0.044612353,0.000499221,6.77E-06
9475,1.04E-06,1.516490773,1.471350829,0.044634245,0.000499327,6.37E-06
9480,1.36E-06,1.516454357,1.471322179,0.044627169,0.000499293,5.72E-06
9485,6.98E-07,1.517035316,1.471785888,0.044742069,0.000499844,7.51E-06
9490,7.25E-07,1.517292866,1.471991958,0.044793391,0.000500089,7.43E-06
9495,1.61E-06,1.516844419,1.47163484,0.044704553,0.000499665,5.36E-06
9500,1.29E-06,1.517093377,1.471833639,0.044753947,0.000499901,5.89E-06
9505,1.07E-06,1.51738002,1.472062498,0.044810995,0.000500173,6.35E-06
9510,6.91E-07,1.517882752,1.472463138,0.04491134,0.000500648,7.63E-06
9515,6.89E-07,1.518152136,1.472678135,0.044965439,0.000500902,7.66E-06
9520,9.41E-07,1.518067881,1.472611618,0.044948683,0.000500823,6.76E-06
9525,1.28E-06,1.517943046,1.472512609,0.044923773,0.000500706,5.96E-06
9530,7.65E-07,1.518430497,1.472900409,0.045021553,0.000501165,7.37E-06
9535,1.45E-06,1.518182661,1.472704067,0.044971976,0.000500933,5.69E-06
9540,8.23E-07,1.518682052,1.473101091,0.045072377,0.000501402,7.18E-06
9545,1.48E-06,1.518489346,1.472948687,0.045033765,0.000501222,5.67E-06
9550,1.14E-06,1.518781229,1.473180817,0.04509261,0.000501496,6.31E-06
9555,1.21E-06,1.518924134,1.473294758,0.045121568,0.00050163,6.18E-06
9560,1.19E-06,1.519094039,1.473430016,0.045156008,0.000501789,6.23E-06
9565,1.52E-06,1.519100363,1.473435515,0.04515741,0.000501796,5.64E-06
9570,3.96E-07,1.520115442,1.474239362,0.045363541,0.00050274,9.80E-06
9575,6.96E-07,1.520186052,1.474297004,0.045378416,0.000502808,7.82E-06
9580,1.30E-06,1.51975432,1.473955413,0.045290447,0.000502407,6.05E-06
9585,3.63E-07,1.520750092,1.474742676,0.045493857,0.00050333,1.02E-05
9590,1.14E-06,1.520227409,1.474330956,0.045387184,0.000502848,6.42E-06
9595,5.45E-07,1.520872821,1.474841193,0.045519477,0.000503445,8.71E-06
9600,1.63E-06,1.52024803,1.474348006,0.045391588,0.000502868,5.57E-06
9605,3.91E-07,1.521285615,1.475167257,0.045604538,0.000503825,9.99E-06
9610,1.26E-06,1.520789473,1.474777077,0.045502798,0.00050337,6.23E-06
9615,1.63E-06,1.520708787,1.474713592,0.0454863,0.000503296,5.60E-06
9620,4.06E-07,1.521748794,1.475533956,0.045700684,0.000504252,9.90E-06
9625,5.58E-07,1.522062818,1.475783197,0.045766326,0.000504542,8.75E-06
9630,1.49E-06,1.521326354,1.475202799,0.045613834,0.000503867,5.85E-06
9635,1.59E-06,1.521383242,1.475247963,0.045625654,0.000503919,5.71E-06
9640,1.53E-06,1.521564977,1.475391748,0.045663337,0.000504087,5.81E-06
9645,9.78E-07,1.522022612,1.475752806,0.04575831,0.000504507,6.99E-06
9650,1.13E-06,1.522133377,1.475840675,0.045781498,0.000504609,6.60E-06
9655,9.69E-07,1.522412217,1.47606063,0.045839673,0.000504864,7.05E-06
9660,4.22E-07,1.523262552,1.476729309,0.046017668,0.000505638,9.94E-06
9665,1.50E-06,1.522504015,1.476134013,0.045859123,0.000504949,5.93E-06
9670,7.42E-07,1.523091521,1.476596064,0.045982063,0.000505484,7.91E-06
9675,7.01E-07,1.523431305,1.476863731,0.046053656,0.000505794,8.13E-06
9680,1.42E-06,1.523028268,1.476547609,0.045969131,0.000505428,6.10E-06
9685,7.06E-07,1.523646712,1.477033415,0.046099184,0.000505989,8.12E-06
9690,8.59E-07,1.523776417,1.47713602,0.046126767,0.000506108,7.52E-06
9695,8.93E-07,1.523905601,1.47723779,0.046154166,0.000506225,7.42E-06
9700,5.70E-07,1.524460234,1.477672829,0.046271739,0.000506725,8.94E-06
9705,4.58E-07,1.524992415,1.478090174,0.046385213,0.000507204,9.82E-06
9710,1.21E-06,1.524259368,1.477516742,0.046229471,0.000506546,6.61E-06
9715,1.13E-06,1.524363891,1.477598789,0.046251677,0.00050664,6.78E-06
9720,3.84E-07,1.525356063,1.478374922,0.046463021,0.000507529,1.06E-05
9725,7.56E-07,1.525247491,1.478291733,0.046440257,0.000507434,8.07E-06
9730,9.13E-07,1.525157589,1.478221663,0.046421103,0.000507354,7.47E-06
9735,3.40E-07,1.526118079,1.478971577,0.04662707,0.00050821,1.12E-05
9740,1.23E-06,1.525296291,1.478331133,0.046451034,0.000507479,6.64E-06
9745,1.05E-06,1.525473878,1.478470054,0.046489084,0.000507638,7.10E-06
9750,3.09E-07,1.526593218,1.479342979,0.04672988,0.000508633,1.17E-05
9755,1.52E-06,1.525619041,1.478584627,0.046520521,0.000507769,6.12E-06
9760,1.26E-06,1.525835565,1.478753915,0.046567064,0.000507962,6.62E-06
9765,7.87E-07,1.526372726,1.479173373,0.046682864,0.00050844,8.05E-06
9770,7.28E-07,1.526716067,1.47944169,0.046757294,0.000508745,8.34E-06
9775,1.06E-06,1.526587568,1.479342125,0.046729642,0.000508632,7.17E-06
9780,1.08E-06,1.526698887,1.479429209,0.046753826,0.000508731,7.12E-06
9785,1.09E-06,1.526860569,1.479555604,0.046788978,0.000508874,7.11E-06
9790,3.03E-07,1.528025487,1.480460976,0.047042584,0.000509898,1.20E-05
9795,1.55E-06,1.527028732,1.479687725,0.046825789,0.000509024,6.19E-06
9800,5.49E-07,1.527887389,1.480355313,0.047012822,0.000509779,9.47E-06
9805,1.21E-06,1.527559368,1.480101484,0.046941505,0.000509492,6.89E-06
9810,1.03E-06,1.527798386,1.480287566,0.046993763,0.000509702,7.35E-06
9815,5.86E-07,1.528469415,1.480808934,0.047140896,0.00051029,9.30E-06
9820,9.99E-07,1.528287122,1.480668373,0.047101125,0.000510132,7.49E-06
9825,7.14E-07,1.52870542,1.480993166,0.04719314,0.000510497,8.62E-06
9830,1.61E-06,1.528220557,1.480617539,0.047086761,0.000510074,6.18E-06
9835,1.58E-06,1.528372529,1.480735865,0.047120212,0.000510208,6.25E-06
9840,8.01E-07,1.529032347,1.481247751,0.047265551,0.000510783,8.26E-06
9845,1.04E-06,1.529106305,1.481305878,0.04728212,0.000510848,7.46E-06
9850,1.11E-06,1.529215365,1.4813908,0.047306349,0.000510943,7.27E-06
9855,3.86E-07,1.530254625,1.482194498,0.047537049,0.000511841,1.12E-05
9860,5.24E-07,1.530558332,1.482430869,0.047605378,0.000512104,9.98E-06
9865,1.10E-06,1.529917011,1.481935628,0.047462465,0.000511552,7.37E-06
9870,3.88E-07,1.530889126,1.482686051,0.047679389,0.000512387,1.13E-05
9875,1.52E-06,1.529960249,1.481969872,0.047472316,0.00051159,6.47E-06
9880,4.93E-07,1.530926217,1.482715558,0.047687964,0.00051242,1.03E-05
9885,1.58E-06,1.530273965,1.482213254,0.047542462,0.000511862,6.39E-06
9890,4.02E-07,1.531418512,1.483095716,0.047798739,0.000512841,1.12E-05
9895,1.44E-06,1.530736935,1.482571785,0.047646216,0.000512261,6.67E-06
9900,1.39E-06,1.530873584,1.482677521,0.047676911,0.000512378,6.78E-06
9905,1.06E-06,1.531260709,1.482976472,0.047763931,0.000512709,7.60E-06
9910,8.11E-07,1.531713955,1.483326185,0.047866171,0.000513096,8.50E-06
9915,1.32E-06,1.531524785,1.483181151,0.047823712,0.000512936,6.99E-06
9920,1.13E-06,1.531791324,1.483386778,0.047883935,0.000513163,7.45E-06
9925,9.13E-07,1.532173526,1.48368138,0.047970504,0.000513488,8.15E-06
9930,8.99E-07,1.532419941,1.483871471,0.048026544,0.000513698,8.23E-06
9935,5.77E-07,1.533048356,1.484354609,0.048169613,0.000514228,9.91E-06
9940,9.71E-07,1.53282751,1.484185897,0.048119549,0.000514043,8.02E-06
9945,7.64E-07,1.533173019,1.484451424,0.048198393,0.000514334,8.87E-06
9950,4.24E-07,1.533996175,1.485082819,0.048386988,0.000515025,1.13E-05
9955,1.06E-06,1.533372716,1.484606,0.048244418,0.000514504,7.79E-06
9960,1.18E-06,1.533334688,1.484576987,0.048235772,0.000514472,7.46E-06
9965,8.56E-07,1.533776612,1.484916174,0.048337059,0.000514843,8.54E-06
9970,3.37E-07,1.534885083,1.485764412,0.04859234,0.000515766,1.26E-05
9975,1.15E-06,1.534071885,1.485143879,0.048405309,0.000515091,7.61E-06
9980,1.55E-06,1.533883111,1.484999449,0.048361995,0.000514934,6.73E-06
9985,1.20E-06,1.534239222,1.485272525,0.048443959,0.000515231,7.51E-06
9990,4.19E-07,1.535341231,1.486114858,0.048698636,0.000516146,1.16E-05
9995,9.61E-07,1.535015487,1.485867709,0.04862362,0.000515878,8.28E-06
10000,1.58E-06,1.534669263,1.48560328,0.048543628,0.000515591,6.76E-06
10005,1.13E-06,1.535075744,1.485914299,0.048637743,0.000515928,7.77E-06
10010,1.44E-06,1.535106436,1.485938388,0.048645049,0.000515955,7.04E-06
10015,1.26E-06,1.535393436,1.486158015,0.04871176,0.000516192,7.47E-06
10020,1.30E-06,1.53557694,1.486298634,0.048754573,0.000516344,7.39E-06
10025,7.99E-07,1.536184753,1.486762508,0.048896358,0.000516845,9.04E-06
10030,1.43E-06,1.535941112,1.48657758,0.048839732,0.000516645,7.15E-06
10035,4.99E-07,1.53697455,1.487364427,0.049081608,0.000517491,1.10E-05
10040,4.82E-07,1.537575057,1.48782232,0.049223493,0.00051798,1.13E-05
10045,1.49E-06,1.536572821,1.487060633,0.04898793,0.000517165,7.09E-06
10050,1.58E-06,1.536632415,1.487106297,0.049001988,0.000517214,6.92E-06
10055,3.07E-07,1.538076574,1.488202633,0.049341973,0.000518386,1.36E-05
10060,7.30E-07,1.53800113,1.488148222,0.049324986,0.000518328,9.59E-06
10065,1.32E-06,1.537466971,1.48774277,0.049198783,0.000517896,7.52E-06
10070,1.59E-06,1.537449387,1.487729775,0.049194749,0.000517882,6.98E-06
10075,8.19E-07,1.538162384,1.488271316,0.049363431,0.000518459,9.18E-06
10080,6.00E-07,1.538814704,1.488766531,0.049518704,0.000518984,1.05E-05
10085,3.16E-07,1.539871729,1.489566558,0.049771615,0.000519829,1.37E-05
10090,1.08E-06,1.538834976,1.488783615,0.049524077,0.000519002,8.28E-06
10095,8.02E-07,1.539155435,1.489026267,0.049600533,0.000519259,9.38E-06
10100,1.13E-06,1.539029066,1.488931197,0.04957055,0.000519159,8.16E-06
10105,6.65E-07,1.539699019,1.489438268,0.049730886,0.000519694,1.02E-05
10110,1.19E-06,1.53940751,1.489218698,0.049661332,0.000519462,8.02E-06
10115,9.50E-07,1.539763591,1.489488266,0.049746751,0.000519747,8.83E-06
10120,1.37E-06,1.539658297,1.489409313,0.049721703,0.000519663,7.62E-06
10125,3.75E-07,1.540957564,1.490389452,0.050034422,0.000520692,1.30E-05
10130,4.45E-07,1.541551755,1.490839174,0.050179195,0.000521161,1.22E-05
10135,1.20E-06,1.540563911,1.490095246,0.049940149,0.000520384,8.13E-06
10140,5.87E-07,1.54133027,1.490672822,0.050125548,0.000520987,1.09E-05
10145,4.61E-07,1.542033328,1.491202813,0.050296849,0.000521539,1.21E-05
10150,8.14E-07,1.541689129,1.490944894,0.050213345,0.000521271,9.62E-06
10155,9.00E-07,1.541645549,1.490912275,0.050202803,0.000521237,9.23E-06
10160,6.02E-07,1.542250584,1.491367604,0.050350341,0.000521709,1.09E-05
10165,4.59E-07,1.54293493,1.491882291,0.050518115,0.000522242,1.23E-05
10170,1.02E-06,1.54224662,1.491366195,0.050349882,0.000521708,8.83E-06
10175,8.11E-07,1.542559378,1.491601301,0.050426387,0.000521951,9.74E-06
10180,6.48E-07,1.543057283,1.491975587,0.050548641,0.000522338,1.07E-05
10185,5.19E-07,1.543642947,1.492415351,0.050693001,0.00052279,1.18E-05
10190,1.16E-06,1.54293288,1.491883615,0.050518547,0.000522243,8.48E-06
10195,5.98E-07,1.543707608,1.492464441,0.050709164,0.000522841,1.12E-05
10200,8.00E-07,1.543766951,1.492509961,0.05072416,0.000522887,9.94E-06
10205,6.21E-07,1.544250504,1.492872335,0.05084384,0.000523258,1.11E-05
10210,1.17E-06,1.54376206,1.492507351,0.0507233,0.000522885,8.53E-06
10215,5.95E-07,1.544582817,1.493121546,0.050926454,0.000523513,1.13E-05
10220,2.86E-07,1.545841666,1.494061493,0.051240305,0.000524468,1.54E-05
10225,7.07E-07,1.545343751,1.493692377,0.051116629,0.000524094,1.07E-05
10230,1.65E-06,1.544305908,1.492916619,0.050858501,0.000523304,7.48E-06
10235,1.52E-06,1.544517012,1.493074838,0.05091095,0.000523465,7.76E-06
10240,1.23E-06,1.544916322,1.493373744,0.051010312,0.00052377,8.50E-06
